sid,freq,power
21.0,2.0,23.423099167615934
21.0,1.0,25.795067955389698
22.0,5.0,19.895903505272152
22.0,4.0,15.644434403828308
22.0,3.0,11.412568698973452
22.0,2.0,17.542956119423128
22.0,1.0,47.75244600462199
23.0,5.0,11.824628036423166
23.0,4.0,4.045342006184589
23.0,3.0,12.143305877664922
23.0,2.0,10.659974193568495
23.0,1.0,48.297236053542974
24.0,5.0,10.50413768791739
24.0,4.0,5.32124379029234
24.0,3.0,13.229270332101846
24.0,2.0,15.903524350525638
24.0,1.0,18.161684627636127
25.0,5.0,1.2052152361323956
25.0,4.0,8.50085791885315
25.0,3.0,23.451061744694
25.0,2.0,18.7225556517759
25.0,1.0,52.63426334334721
26.0,5.0,10.769379187676618
26.0,4.0,4.650771200432965
26.0,3.0,18.631589572387362
26.0,2.0,30.20848530581866
26.0,1.0,39.81288752573501
27.0,5.0,11.356704731042093
27.0,4.0,10.51830192996534
27.0,3.0,3.579740471104434
27.0,2.0,16.449544695004583
27.0,1.0,33.204055148558865
28.0,5.0,4.269689176380336
28.0,4.0,21.452779972274936
28.0,3.0,19.754806996492114
28.0,2.0,25.79860220917935
28.0,1.0,56.807355995414895
29.0,5.0,2.5756639114270623
29.0,4.0,4.1461441187868155
29.0,3.0,6.476776191448526
29.0,2.0,21.888077057686434
29.0,1.0,37.31129459991757
30.0,5.0,7.938194528817634
30.0,4.0,3.912108545547427
30.0,3.0,21.10152431865611
30.0,2.0,21.382886953353562
30.0,1.0,56.827067581390004
31.0,5.0,0.9170992622880142
31.0,4.0,3.199459276331045
31.0,3.0,2.946419704042546
31.0,2.0,29.73713971161399
31.0,1.0,47.42612679648957
32.0,5.0,14.105774466788672
32.0,4.0,3.564590474339091
32.0,3.0,4.352884450858
32.0,2.0,18.891087704404573
32.0,1.0,38.6561276239445
33.0,5.0,10.872389333881856
33.0,4.0,4.401042738722414
33.0,3.0,11.971596678325884
33.0,2.0,22.14216128992186
33.0,1.0,33.77362652556669
34.0,5.0,2.7741624280298636
34.0,4.0,14.137391498885115
34.0,3.0,4.751977215430402
34.0,2.0,18.69595871335311
34.0,1.0,20.5146052975294
35.0,5.0,15.382815296209115
35.0,4.0,9.994229968363065
35.0,3.0,7.827573480069169
35.0,2.0,7.989560380904399
35.0,1.0,21.336109036122807
36.0,5.0,25.94777700899987
36.0,4.0,13.128630331613962
36.0,3.0,14.78543366058501
36.0,2.0,40.2650191553376
36.0,1.0,43.217411565857525
37.0,5.0,3.7118386041215805
37.0,4.0,2.3351254397068097
37.0,3.0,7.917287447010564
37.0,2.0,12.353645856846276
37.0,1.0,16.35553439011092
38.0,5.0,2.631861068551391
38.0,4.0,4.068294621221161
38.0,3.0,1.6375067654012212
38.0,2.0,39.96648506565761
38.0,1.0,14.86548608887318
39.0,5.0,0.397253290599575
39.0,4.0,8.671536603632509
39.0,3.0,29.424928019177536
39.0,2.0,26.02919697625262
39.0,1.0,41.55558925343772
40.0,5.0,3.620166154502182
40.0,4.0,27.5123094841021
40.0,3.0,19.08947595956658
40.0,2.0,9.668119646041529
40.0,1.0,25.92334502824961
41.0,5.0,10.383872565980338
41.0,4.0,6.099590264076866
41.0,3.0,5.914934692795901
41.0,2.0,15.630658298705578
41.0,1.0,23.96658847792438
42.0,5.0,2.28337804651767
42.0,4.0,5.6040168835649755
42.0,3.0,5.106837138375057
42.0,2.0,14.991710346631196
42.0,1.0,39.58863422248578
43.0,5.0,18.54955461750701
43.0,4.0,9.460508791627369
43.0,3.0,21.86408404164178
43.0,2.0,32.459457974563215
43.0,1.0,41.35854730304174
44.0,5.0,7.725671293371901
44.0,4.0,8.298682060214597
44.0,3.0,8.38039955114065
44.0,2.0,22.980423082102185
44.0,1.0,50.3105761563073
45.0,5.0,2.9445629879640944
45.0,4.0,30.300573513919893
45.0,3.0,41.94479812845379
45.0,2.0,23.33499410642132
45.0,1.0,29.588464647946505
46.0,5.0,19.423528663050934
46.0,4.0,7.856486993474519
46.0,3.0,6.007818207016715
46.0,2.0,25.981546870487936
46.0,1.0,47.791446317963285
47.0,5.0,3.7076707439737615
47.0,4.0,2.592009813144271
47.0,3.0,12.705291991996678
47.0,2.0,22.286126806515135
47.0,1.0,49.897119818057504
48.0,5.0,0.36183647560719867
48.0,4.0,0.46684635176731065
48.0,3.0,4.52152415635868
48.0,2.0,10.204023184059032
48.0,1.0,26.209712389623117
49.0,5.0,1.8369752342033827
49.0,4.0,11.069885380735728
49.0,3.0,13.82083237654921
49.0,2.0,18.01787959262774
49.0,1.0,35.41002475228936
50.0,5.0,5.925207385706123
50.0,4.0,8.698228471912179
50.0,3.0,7.642057358732789
50.0,2.0,11.009985501323717
50.0,1.0,38.1114021973322
51.0,5.0,2.035042558115541
51.0,4.0,20.496703381838277
51.0,3.0,14.012726742847283
51.0,2.0,17.443804389584905
51.0,1.0,23.311309691890344
52.0,5.0,0.5143978790411756
52.0,4.0,5.904742065169414
52.0,3.0,10.188727650561335
52.0,2.0,29.40884765630304
52.0,1.0,30.679050105315977
53.0,5.0,1.4671739957863856
53.0,4.0,2.9742925574675523
53.0,3.0,13.720566414791746
53.0,2.0,27.348898312846412
53.0,1.0,34.067274581067736
54.0,5.0,6.417889630711942
54.0,4.0,5.356966081175636
54.0,3.0,11.98161583362718
54.0,2.0,18.624993302245816
54.0,1.0,32.139995068068465
55.0,5.0,2.181628404374926
55.0,4.0,2.3066100757655477
55.0,3.0,15.796491408503636
55.0,2.0,16.23647159533975
55.0,1.0,49.32627829583321
56.0,5.0,2.01696018386703
56.0,4.0,1.9124527204474184
56.0,3.0,9.819740336503655
56.0,2.0,12.990940416622408
56.0,1.0,34.59976771340271
57.0,5.0,3.172205179317359
57.0,4.0,8.389006467700051
57.0,3.0,21.486014599046307
57.0,2.0,29.825783745652146
57.0,1.0,32.6539631945133
58.0,5.0,7.402609025477611
58.0,4.0,9.456428479970713
58.0,3.0,11.26349541346303
58.0,2.0,26.068552191247402
58.0,1.0,46.129334324250365
59.0,5.0,1.3835271248687906
59.0,4.0,6.5175791389457025
59.0,3.0,12.624197347271807
59.0,2.0,29.20924707211055
59.0,1.0,28.785721104555044
60.0,5.0,5.467054650806088
60.0,4.0,1.4993431204116303
60.0,3.0,14.957024167290774
60.0,2.0,19.210153011533148
60.0,1.0,39.537418359612
61.0,5.0,0.28397527878074136
61.0,4.0,4.726951415431937
61.0,3.0,6.642708802950908
61.0,2.0,20.53865479608264
61.0,1.0,21.48644317647411
62.0,5.0,12.488504391393938
62.0,4.0,2.668841849183524
62.0,3.0,21.57332426739469
62.0,2.0,18.72420050765717
62.0,1.0,52.666158949267135
63.0,5.0,11.313830945954242
63.0,4.0,6.771762694828533
63.0,3.0,17.51689158609628
63.0,2.0,23.538448149908604
63.0,1.0,38.948699050085494
64.0,5.0,16.87102639128579
64.0,4.0,7.945633735966629
64.0,3.0,12.595917718191554
64.0,2.0,34.19597979694295
64.0,1.0,41.84389169869357
65.0,5.0,4.755940272249253
65.0,4.0,3.8502564220269333
65.0,3.0,10.918802742836275
65.0,2.0,10.234466320846629
65.0,1.0,36.08064764219806
66.0,5.0,16.401744160274525
66.0,4.0,9.513582604373092
66.0,3.0,10.02951227475429
66.0,2.0,20.53321145746374
66.0,1.0,49.852003945292765
67.0,5.0,8.054864867334564
67.0,4.0,5.6108904401412465
67.0,3.0,6.252414401470907
67.0,2.0,19.62995946971855
67.0,1.0,33.99490396489974
68.0,5.0,12.523448976761102
68.0,4.0,4.6624510802804515
68.0,3.0,9.952024531074883
68.0,2.0,10.989726610994882
68.0,1.0,27.633081551507196
69.0,5.0,10.414833342681131
69.0,4.0,7.893300333266933
69.0,3.0,15.999260445233052
69.0,2.0,27.10156036171095
69.0,1.0,22.34202006019912
70.0,5.0,2.300287344811521
70.0,4.0,4.739668687100448
70.0,3.0,15.238096472644692
70.0,2.0,12.317390000991281
70.0,1.0,58.9809689362086
71.0,5.0,7.520582685386486
71.0,4.0,2.3117559131798733
71.0,3.0,12.655996145928883
71.0,2.0,16.813625934504053
71.0,1.0,43.021344884210095
72.0,5.0,11.957613317205155
72.0,4.0,2.8050439308373156
72.0,3.0,10.509142592203741
72.0,2.0,17.611368466682727
72.0,1.0,26.95923642489635
73.0,5.0,2.489341807526611
73.0,4.0,12.135187011698944
73.0,3.0,15.09803721604691
73.0,2.0,31.63012657160348
73.0,1.0,45.071917035262715
74.0,5.0,7.996096580560607
74.0,4.0,13.324373811653887
74.0,3.0,14.125152861114284
74.0,2.0,15.030692021186102
74.0,1.0,43.70202869400617
75.0,5.0,0.23910474214128655
75.0,4.0,12.92512311538781
75.0,3.0,9.228080147894698
75.0,2.0,27.33058712116252
75.0,1.0,39.994851438623655
76.0,5.0,13.683789080706589
76.0,4.0,22.559808110538118
76.0,3.0,13.74636103685977
76.0,2.0,25.236379630146917
76.0,1.0,37.61519278202078
77.0,5.0,5.837721738698525
77.0,4.0,5.444321418714521
77.0,3.0,8.506246303115383
77.0,2.0,25.541650505021305
77.0,1.0,28.771081416303485
78.0,5.0,9.539613266784116
78.0,4.0,19.656748236738093
78.0,3.0,18.73665083308813
78.0,2.0,20.69406646774609
78.0,1.0,29.93119091195761
79.0,5.0,1.7371826342111394
79.0,4.0,15.590384667339965
79.0,3.0,17.311884988788588
79.0,2.0,16.44114683869705
79.0,1.0,47.670054756316496
80.0,5.0,5.505202638348981
80.0,4.0,7.408741097150658
80.0,3.0,9.52465242288132
80.0,2.0,30.097106828913777
80.0,1.0,32.77240509283926
81.0,5.0,6.637445732885261
81.0,4.0,0.5327639528916401
81.0,3.0,12.635461660404832
81.0,2.0,9.30170107874817
81.0,1.0,21.253560278382352
82.0,5.0,18.26424480486409
82.0,4.0,3.443106110563263
82.0,3.0,28.053099616852847
82.0,2.0,17.130392506383345
82.0,1.0,33.96745434164371
83.0,5.0,8.28465629640434
83.0,4.0,1.6730364876432648
83.0,3.0,8.322316859628273
83.0,2.0,21.896918694352532
83.0,1.0,27.16596268814984
84.0,5.0,3.36200456351484
84.0,4.0,3.227097740259605
84.0,3.0,13.979281021949234
84.0,2.0,25.7142575242488
84.0,1.0,37.76045846413767
85.0,5.0,16.590120747933558
85.0,4.0,2.837463115301345
85.0,3.0,17.007648680633118
85.0,2.0,19.46769989480898
85.0,1.0,27.840259019501143
86.0,5.0,2.765573224519044
86.0,4.0,5.305938015472602
86.0,3.0,11.540510468462273
86.0,2.0,31.335393610789872
86.0,1.0,28.611289981320226
87.0,5.0,20.33695212669307
87.0,4.0,19.55654191022755
87.0,3.0,12.507831447749764
87.0,2.0,34.52831464998386
87.0,1.0,39.034886830899254
88.0,5.0,11.342937671236797
88.0,4.0,2.010813733982616
88.0,3.0,10.609063384463193
88.0,2.0,10.924042774933834
88.0,1.0,30.059219664925518
89.0,5.0,15.594766930938167
89.0,4.0,13.779035989839603
89.0,3.0,10.163141835224575
89.0,2.0,12.155222728973875
89.0,1.0,41.70229830902476
90.0,5.0,2.09253049388317
90.0,4.0,12.50641323650865
90.0,3.0,7.110484716792575
90.0,2.0,12.883413920702193
90.0,1.0,24.60301146067653
91.0,5.0,5.349910040321468
91.0,4.0,9.490996330550765
91.0,3.0,2.633307563595327
91.0,2.0,13.787767104724614
91.0,1.0,29.908907485753858
92.0,5.0,4.79124764066475
92.0,4.0,12.680966099319281
92.0,3.0,10.053276961243734
92.0,2.0,16.752382130142074
92.0,1.0,38.965084866663744
93.0,5.0,4.609210469034565
93.0,4.0,9.689075389315578
93.0,3.0,7.4913266028819745
93.0,2.0,33.19847821650689
93.0,1.0,39.21767015943448
94.0,5.0,5.772077121705575
94.0,4.0,3.2945859913046496
94.0,3.0,27.45764856028181
94.0,2.0,32.79006678469713
94.0,1.0,40.61111724140683
95.0,5.0,6.835678491250107
95.0,4.0,13.537443900954257
95.0,3.0,11.44344677958873
95.0,2.0,6.641917099528581
95.0,1.0,41.23374299999777
96.0,5.0,8.215184624124248
96.0,4.0,8.376637000205854
96.0,3.0,15.671775599138693
96.0,2.0,22.039247083717047
96.0,1.0,40.94704440656961
97.0,5.0,16.397934468321992
97.0,4.0,3.097399544736156
97.0,3.0,11.552357448404683
97.0,2.0,25.01938612623252
97.0,1.0,28.86408547502178
98.0,5.0,6.484453138830482
98.0,4.0,4.8475673921214275
98.0,3.0,19.542604075544485
98.0,2.0,19.127533135310507
98.0,1.0,28.187728095230984
99.0,5.0,1.2118961661022083
99.0,4.0,14.590609063272804
99.0,3.0,13.237670617678363
99.0,2.0,16.46117111673332
99.0,1.0,16.829265955834735
100.0,5.0,1.590815155503033
100.0,4.0,6.668093474428087
100.0,3.0,7.507765648097062
100.0,2.0,19.76100475526999
100.0,1.0,32.98489259136101
101.0,5.0,0.48354301634274005
101.0,4.0,3.0932093228656683
101.0,3.0,8.902576982816422
101.0,2.0,27.83603659284678
101.0,1.0,33.34012325428073
102.0,5.0,3.6083623626655044
102.0,4.0,7.383279122461664
102.0,3.0,14.546609362496186
102.0,2.0,14.773022002031553
102.0,1.0,41.057396988587165
103.0,5.0,13.125661611897394
103.0,4.0,2.948882010453762
103.0,3.0,20.40388661511267
103.0,2.0,15.18926706700272
103.0,1.0,21.91568610482988
104.0,5.0,3.6111548254701855
104.0,4.0,5.950099076371157
104.0,3.0,29.59281764670517
104.0,2.0,17.843490687046035
104.0,1.0,26.47652795810429
105.0,5.0,1.252867136098111
105.0,4.0,10.89900822500557
105.0,3.0,17.16956950639055
105.0,2.0,28.570889640870877
105.0,1.0,35.49047501986917
106.0,5.0,2.1795988061404037
106.0,4.0,8.348988970616377
106.0,3.0,4.946502422056184
106.0,2.0,25.447242839317113
106.0,1.0,22.60259834840102
107.0,5.0,11.277989834381584
107.0,4.0,11.36643633205557
107.0,3.0,5.2490054537755615
107.0,2.0,21.887502829411687
107.0,1.0,48.26711172361923
108.0,5.0,17.49907378946802
108.0,4.0,3.090916846810798
108.0,3.0,22.68764521579509
108.0,2.0,34.16249779538671
108.0,1.0,14.51509895113537
109.0,5.0,10.764617491317551
109.0,4.0,7.988027647229908
109.0,3.0,3.3036244259363294
109.0,2.0,19.778588237139868
109.0,1.0,43.45413417649335
110.0,5.0,1.0362735281309803
110.0,4.0,3.7433994047618793
110.0,3.0,8.442827644793331
110.0,2.0,19.687710853288156
110.0,1.0,42.58039373882352
111.0,5.0,2.9960842776274568
111.0,4.0,4.884985014483069
111.0,3.0,11.795893786312444
111.0,2.0,25.15588517226497
111.0,1.0,29.005386169916026
112.0,5.0,9.783682408495254
112.0,4.0,3.666014790481042
112.0,3.0,10.031901221239762
112.0,2.0,19.985108552832383
112.0,1.0,21.56055887524975
113.0,5.0,13.456199031622575
113.0,4.0,2.8244543533781603
113.0,3.0,21.703265349527427
113.0,2.0,20.77084635066926
113.0,1.0,14.255551788020865
114.0,5.0,7.8569319091388845
114.0,4.0,2.007831605785283
114.0,3.0,6.531770593224991
114.0,2.0,16.042149513239547
114.0,1.0,38.42057483892179
115.0,5.0,19.481462791331563
115.0,4.0,2.5801208582285122
115.0,3.0,13.5832011347465
115.0,2.0,9.638469018614387
115.0,1.0,57.275909154050495
116.0,5.0,5.880477751644754
116.0,4.0,10.962844309583147
116.0,3.0,7.207233173319806
116.0,2.0,8.905242676795401
116.0,1.0,27.436337200421864
117.0,5.0,4.6384264397666
117.0,4.0,0.703452026225926
117.0,3.0,12.273061282422985
117.0,2.0,13.334064725542552
117.0,1.0,35.28287240687271
118.0,5.0,3.7041655219586263
118.0,4.0,5.324287371725091
118.0,3.0,20.379398969432543
118.0,2.0,18.4437110579502
118.0,1.0,16.184526897055235
119.0,5.0,6.8386838443888305
119.0,4.0,7.187692162357911
119.0,3.0,19.659376700036628
119.0,2.0,20.560724587541475
119.0,1.0,11.703954040930045
120.0,5.0,5.282709816029778
120.0,4.0,6.4880374006438135
120.0,3.0,13.789333235613194
120.0,2.0,25.569459987015524
120.0,1.0,40.62923113978974
121.0,5.0,5.3518098362638185
121.0,4.0,4.690121543527521
121.0,3.0,8.250112487374714
121.0,2.0,32.93125238177638
121.0,1.0,28.290755350062636
122.0,5.0,18.95145652134954
122.0,4.0,1.6938712504653253
122.0,3.0,17.996451492745727
122.0,2.0,13.375449385274363
122.0,1.0,34.59886094758333
123.0,5.0,4.260599324240627
123.0,4.0,8.735908842412325
123.0,3.0,8.172468309883817
123.0,2.0,19.8348143783933
123.0,1.0,30.699207409628183
124.0,5.0,2.0737714024290548
124.0,4.0,2.6401542481361933
124.0,3.0,10.522805867692705
124.0,2.0,16.663300880570205
124.0,1.0,44.47319049021505
125.0,5.0,2.0527962642517203
125.0,4.0,11.134524027401575
125.0,3.0,15.826670710617398
125.0,2.0,12.512781225319523
125.0,1.0,22.68281462105599
126.0,5.0,0.6268855238677419
126.0,4.0,5.028653461278731
126.0,3.0,11.25478237287069
126.0,2.0,11.643484152339383
126.0,1.0,25.81801820190785
127.0,5.0,0.7480732762691809
127.0,4.0,2.4911614158973667
127.0,3.0,2.925814945352576
127.0,2.0,19.501885402492093
127.0,1.0,36.516840415276135
128.0,5.0,3.2093259130350664
128.0,4.0,10.611109105847682
128.0,3.0,16.491685353647398
128.0,2.0,32.331303991712595
128.0,1.0,47.73387216081863
129.0,5.0,0.7043399961514798
129.0,4.0,5.437108073842562
129.0,3.0,11.61302552363969
129.0,2.0,18.30747169929165
129.0,1.0,47.66042535847301
130.0,5.0,3.7089029333861916
130.0,4.0,3.040170492760439
130.0,3.0,7.674141047636425
130.0,2.0,25.577091367125668
130.0,1.0,32.19564122596671
131.0,5.0,2.8518390469029735
131.0,4.0,2.28224836526872
131.0,3.0,6.853875235704246
131.0,2.0,20.82301095703546
131.0,1.0,44.45640432661412
132.0,5.0,1.324395368066109
132.0,4.0,5.091814610246084
132.0,3.0,5.696714797067137
132.0,2.0,21.679389782916402
132.0,1.0,33.26815191270022
133.0,5.0,2.933460857909636
133.0,4.0,13.635561600707307
133.0,3.0,15.03756681853438
133.0,2.0,29.497308961671287
133.0,1.0,46.8306976947224
134.0,5.0,5.7237637645206005
134.0,4.0,2.195613950726714
134.0,3.0,8.57970929933621
134.0,2.0,17.917185408070278
134.0,1.0,40.96407606075836
135.0,5.0,10.121630445634821
135.0,4.0,6.833260183049002
135.0,3.0,12.20335030495168
135.0,2.0,26.20464053038578
135.0,1.0,30.984899651177653
136.0,5.0,16.547385085150736
136.0,4.0,8.7886350062243
136.0,3.0,10.772823174015052
136.0,2.0,27.998681347440396
136.0,1.0,37.74923654706867
137.0,5.0,5.694119514628062
137.0,4.0,12.438570741366732
137.0,3.0,2.5287396326306326
137.0,2.0,6.000348776369749
137.0,1.0,42.65819095608165
138.0,5.0,3.231429257856167
138.0,4.0,1.9356189816653548
138.0,3.0,4.525524009744652
138.0,2.0,26.743802219130316
138.0,1.0,32.073165246170355
139.0,5.0,4.39983483487931
139.0,4.0,3.6253064922870886
139.0,3.0,7.851435768782891
139.0,2.0,16.26892376833126
139.0,1.0,39.46390048791802
140.0,5.0,1.8747366550304714
140.0,4.0,11.733416375553743
140.0,3.0,15.972598350443713
140.0,2.0,24.207848323679823
140.0,1.0,43.961425897749976
141.0,5.0,1.3596563697137372
141.0,4.0,11.159770347390749
141.0,3.0,9.629372215056446
141.0,2.0,25.069285636110138
141.0,1.0,36.83229608618344
142.0,5.0,6.8972347976281645
142.0,4.0,6.370839988232766
142.0,3.0,11.850864296933318
142.0,2.0,22.628289913328757
142.0,1.0,35.82225438258629
143.0,5.0,5.403800031436475
143.0,4.0,5.535735637714301
143.0,3.0,8.682446794465248
143.0,2.0,32.69034814944562
143.0,1.0,37.92640759237826
144.0,5.0,6.280157390621218
144.0,4.0,10.413329111866222
144.0,3.0,7.507327127974036
144.0,2.0,25.924589720733387
144.0,1.0,37.59557967425309
145.0,5.0,2.1669733448559914
145.0,4.0,10.642628345826358
145.0,3.0,7.2619502535238265
145.0,2.0,25.661563976826418
145.0,1.0,38.304194814013044
146.0,5.0,23.11117913400953
146.0,4.0,5.426822899257122
146.0,3.0,5.070664590224963
146.0,2.0,6.759469148966355
146.0,1.0,31.33925138280046
147.0,5.0,1.1838907948404347
147.0,4.0,1.0203058961265605
147.0,3.0,7.345846787647966
147.0,2.0,13.242169688612423
147.0,1.0,15.834406060967003
148.0,5.0,2.3474272964412854
148.0,4.0,14.533292024266242
148.0,3.0,4.005780709506016
148.0,2.0,14.450186534370825
148.0,1.0,26.90431673754264
149.0,5.0,22.267401487316388
149.0,4.0,17.064479134053524
149.0,3.0,19.54711686946823
149.0,2.0,22.81277495945203
149.0,1.0,30.472363500650726
0.0,0.0,94.70492494071223
1.0,0.0,7.266296189122857
2.0,0.0,52.027758279090094
3.0,0.0,34.74833542027942
4.0,0.0,65.56957867132715
5.0,0.0,86.8832472347443
6.0,0.0,12.67476562392752
7.0,0.0,180.57093587074806
8.0,0.0,97.19645405608377
9.0,0.0,80.92025194567628
10.0,0.0,112.85463535049901
11.0,0.0,113.3413070628359
12.0,0.0,13.828134086802082
13.0,0.0,133.21025522811766
14.0,0.0,30.834640324352
15.0,0.0,268.73072394779155
16.0,0.0,148.61792960019457
17.0,0.0,80.14466364798797
18.0,0.0,42.14250512482155
19.0,0.0,110.10484964916859
20.0,0.0,59.39580580069694
21.0,0.0,123.84736456347353
22.0,0.0,35.17264356197663
23.0,0.0,86.29800411134727
24.0,0.0,61.3400519180754
25.0,0.0,5.088440838458351
26.0,0.0,23.798195876477866
27.0,0.0,46.84833784542613
28.0,0.0,34.68897922860371
29.0,0.0,321.358971905306
30.0,0.0,90.71153210571212
31.0,0.0,46.14254729339432
32.0,0.0,69.49882454277675
33.0,0.0,166.78248288206373
34.0,0.0,35.057800373369304
35.0,0.0,15.624956992811292
36.0,0.0,71.64715272136594
37.0,0.0,137.2913392610156
38.0,0.0,61.90228798076495
39.0,0.0,15.24025929644342
40.0,0.0,72.08007010504608
41.0,0.0,64.80269385218932
42.0,0.0,120.87808529327171
43.0,0.0,112.66639221638324
44.0,0.0,125.02852953925037
45.0,0.0,154.09950389240498
46.0,0.0,75.26355512748702
47.0,0.0,0.7003759812687765
48.0,0.0,68.38625795860025
49.0,0.0,119.65263245737935
50.0,0.0,127.61700247798879
51.0,0.0,20.28789175044797
52.0,0.0,64.08806202607266
53.0,0.0,77.69620386628745
54.0,0.0,228.81129350338128
55.0,0.0,8.830567453653156
56.0,0.0,42.167047071262296
57.0,0.0,104.99905891953615
58.0,0.0,314.184756180391
59.0,0.0,34.262846454788544
60.0,0.0,70.85078024160526
61.0,0.0,65.62563927239812
62.0,0.0,63.700407372605866
63.0,0.0,267.78339152065064
64.0,0.0,275.10634585346315
65.0,0.0,69.8743345281933
66.0,0.0,81.99398540761368
67.0,0.0,299.80449117520635
68.0,0.0,197.0948294084297
69.0,0.0,356.7392359574277
70.0,0.0,66.5054912923839
71.0,0.0,207.3333826458795
72.0,0.0,144.1461636195103
73.0,0.0,30.26627052215481
74.0,0.0,17.143767679947636
75.0,0.0,25.028685907190873
76.0,0.0,72.2475310336165
77.0,0.0,68.64386453940004
78.0,0.0,22.361794124650032
79.0,0.0,89.8068893811874
80.0,0.0,114.463565629712
81.0,0.0,86.76516493419683
82.0,0.0,437.5338610092655
83.0,0.0,30.362423683915583
84.0,0.0,17.863315531372805
85.0,0.0,122.28521175441415
86.0,0.0,116.60113636579831
87.0,0.0,204.73155747442388
88.0,0.0,162.6834276558364
89.0,0.0,136.3267633251719
90.0,0.0,68.10829248867573
91.0,0.0,194.04202072533516
92.0,0.0,49.84092784402886
93.0,0.0,111.66334443755741
94.0,0.0,1.5827647966408624
95.0,0.0,40.68899357542247
96.0,0.0,93.6292342732812
97.0,0.0,65.23155884180099
98.0,0.0,218.301423385376
99.0,0.0,147.8414538930383
100.0,0.0,183.2164009909299
101.0,0.0,78.56651478760566
102.0,0.0,110.2599478280469
103.0,0.0,62.228393355868945
104.0,0.0,82.14008738283025
105.0,0.0,21.902562875014848
106.0,0.0,114.79889857550194
107.0,0.0,83.38842394308087
108.0,0.0,67.550600080645
109.0,0.0,24.523420186104772
110.0,0.0,49.288947076546584
111.0,0.0,101.96345267670368
112.0,0.0,227.60088719915203
113.0,0.0,165.34075767010086
114.0,0.0,328.9505020545268
115.0,0.0,59.37213751287514
116.0,0.0,197.44135832188272
117.0,0.0,13.768900153707193
118.0,0.0,140.55332624633482
